attention,baseline_cosine_similarity,baseline_host_prepare_submit_ms,baseline_max_abs_error,baseline_max_rel_error,baseline_mean_abs_error,baseline_nonfinite_count,baseline_sha256,baseline_vs_reference,batch_size,benchmark_base,block_table_stride,block_table_width,cache_layout,candidate_cosine_similarity,candidate_host_prepare_submit_ms,candidate_max_abs_error,candidate_max_rel_error,candidate_mean_abs_error,candidate_nonfinite_count,candidate_sha256,candidate_vs_baseline,candidate_vs_reference,cann_version,case,causal,device,device_index,device_name,dp_size,draft_width,dtype,family,gqa_interleave,head_dim,kv_cache_stride,kv_length,layout,length_pattern,m,max_kv_len_hint,max_q_len,min_runtime_kv_length,num_cube_cores,num_kv_heads,num_q_heads,num_vector_cores,page_size,pair_cosine_similarity,pair_max_abs_error,pair_max_rel_error,pair_mean_abs_error,pair_nonfinite_count,physical_pages,python_version,q_head_scale,q_stride,record_type,reference_checked_rows,runtime_kv_lens,runtime_q_lens,schema_version,seed,sink_dtype,softmax_scale,status,swa_left_window,topology,torch_npu_version,torch_version,triton_version,workload_id,workspace_commit
full,0.999997615814209,1.224564854055643,0.0009765625,52.7599983215332,4.7620800614822656e-05,0.0,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,40,fce31414eb5a8ac9bdacc5c84d0c631fcb415805,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.999997615814209,3.522067330777645,0.0009765625,52.7599983215332,4.7620800614822656e-05,0.0,"{'prefill': 'a0f459ab03364d6301f91cfad63361c2f296b6215b402ed36c570686a3296f97', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,True,9.1.0,full_verify_d3_m120_b40_kv4096_uniform_tp4_dp4,True,npu:5,5,Ascend950PR_957b,4,3,bfloat16,prefill,False,256,"[32768, 256, 512, 1]",4096,tp4_dp4,uniform,120,,3,4096,28,2,24,56,64,1.0,0.0,0.0,0.0,0.0,2561,3.11.10,4.0,"[6144, 256, 1]",correctness,32,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",1,20260829,float32,0.09119556747428784,PASS,,verify_d3,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,full_verify_d3_m120_b40_kv4096_uniform,fce31414eb5a8ac9bdacc5c84d0c631fcb415805
full,0.9999975562095642,1.613836269825697,0.001953125,102.79566192626953,4.756854468723759e-05,0.0,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,56,fce31414eb5a8ac9bdacc5c84d0c631fcb415805,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999975562095642,4.798711277544498,0.001953125,102.79566192626953,4.756854468723759e-05,0.0,"{'prefill': 'a0f459ab03364d6301f91cfad63361c2f296b6215b402ed36c570686a3296f97', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,True,9.1.0,full_verify_d3_m168_b56_kv4096_uniform_tp4_dp4,True,npu:5,5,Ascend950PR_957b,4,3,bfloat16,prefill,False,256,"[32768, 256, 512, 1]",4096,tp4_dp4,uniform,168,,3,4096,28,2,24,56,64,1.0000001192092896,0.0,0.0,0.0,0.0,3585,3.11.10,4.0,"[6144, 256, 1]",correctness,32,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",1,20260829,float32,0.09119556747428784,PASS,,verify_d3,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,full_verify_d3_m168_b56_kv4096_uniform,fce31414eb5a8ac9bdacc5c84d0c631fcb415805
full,0.9999974966049194,0.25296490639448166,0.0009765625,32.34669494628906,4.657751924241893e-05,0.0,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,1,fce31414eb5a8ac9bdacc5c84d0c631fcb415805,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974966049194,0.24027470499277115,0.0009765625,32.34669494628906,4.657751924241893e-05,0.0,"{'prefill': 'a0f459ab03364d6301f91cfad63361c2f296b6215b402ed36c570686a3296f97', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,True,9.1.0,full_verify_d4_m4_b1_kv4096_uniform_tp4_dp4,True,npu:5,5,Ascend950PR_957b,4,4,bfloat16,prefill,False,256,"[32768, 256, 512, 1]",4096,tp4_dp4,uniform,4,,4,4096,28,2,24,56,64,0.9999998807907104,0.0,0.0,0.0,0.0,65,3.11.10,4.0,"[6144, 256, 1]",correctness,4,[4096],[4],1,20260829,float32,0.09119556747428784,PASS,,verify_d4,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,full_verify_d4_m4_b1_kv4096_uniform,fce31414eb5a8ac9bdacc5c84d0c631fcb415805
full,0.9999974966049194,0.3248630091547966,0.0009765625,108.58103942871094,4.697076656157151e-05,0.0,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,4,fce31414eb5a8ac9bdacc5c84d0c631fcb415805,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974966049194,0.5246102809906006,0.0009765625,108.58103942871094,4.697076656157151e-05,0.0,"{'prefill': 'a0f459ab03364d6301f91cfad63361c2f296b6215b402ed36c570686a3296f97', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,True,9.1.0,full_verify_d4_m16_b4_kv4096_uniform_tp4_dp4,True,npu:5,5,Ascend950PR_957b,4,4,bfloat16,prefill,False,256,"[32768, 256, 512, 1]",4096,tp4_dp4,uniform,16,,4,4096,28,2,24,56,64,1.0,0.0,0.0,0.0,0.0,257,3.11.10,4.0,"[6144, 256, 1]",correctness,16,"[4096, 4096, 4096, 4096]","[4, 4, 4, 4]",1,20260829,float32,0.09119556747428784,PASS,,verify_d4,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,full_verify_d4_m16_b4_kv4096_uniform,fce31414eb5a8ac9bdacc5c84d0c631fcb415805
full,0.9999974966049194,1.2183948419988155,0.0009765625,89.97135162353516,4.798477311851457e-05,0.0,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,40,fce31414eb5a8ac9bdacc5c84d0c631fcb415805,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974966049194,3.5446668043732643,0.0009765625,89.97135162353516,4.798477311851457e-05,0.0,"{'prefill': 'a0f459ab03364d6301f91cfad63361c2f296b6215b402ed36c570686a3296f97', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,True,9.1.0,full_verify_d4_m160_b40_kv4096_uniform_tp4_dp4,True,npu:5,5,Ascend950PR_957b,4,4,bfloat16,prefill,False,256,"[32768, 256, 512, 1]",4096,tp4_dp4,uniform,160,,4,4096,28,2,24,56,64,1.0,0.0,0.0,0.0,0.0,2561,3.11.10,4.0,"[6144, 256, 1]",correctness,32,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",1,20260829,float32,0.09119556747428784,PASS,,verify_d4,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,full_verify_d4_m160_b40_kv4096_uniform,fce31414eb5a8ac9bdacc5c84d0c631fcb415805
full,0.9999974966049194,1.616146881133318,0.0009765625,89.77949523925781,4.7379751777043566e-05,0.0,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,56,fce31414eb5a8ac9bdacc5c84d0c631fcb415805,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999974966049194,4.794890061020851,0.0009765625,89.77949523925781,4.7379751777043566e-05,0.0,"{'prefill': 'a0f459ab03364d6301f91cfad63361c2f296b6215b402ed36c570686a3296f97', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,True,9.1.0,full_verify_d4_m224_b56_kv4096_uniform_tp4_dp4,True,npu:5,5,Ascend950PR_957b,4,4,bfloat16,prefill,False,256,"[32768, 256, 512, 1]",4096,tp4_dp4,uniform,224,,4,4096,28,2,24,56,64,1.000000238418579,0.0,0.0,0.0,0.0,3585,3.11.10,4.0,"[6144, 256, 1]",correctness,32,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",1,20260829,float32,0.09119556747428784,PASS,,verify_d4,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,full_verify_d4_m224_b56_kv4096_uniform,fce31414eb5a8ac9bdacc5c84d0c631fcb415805
full,0.9999973773956299,0.0,0.001953125,63.162296295166016,4.839431494474411e-05,0.0,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,40,fce31414eb5a8ac9bdacc5c84d0c631fcb415805,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999973773956299,0.0,0.001953125,63.162296295166016,4.839431494474411e-05,0.0,"{'prefill': 'a0f459ab03364d6301f91cfad63361c2f296b6215b402ed36c570686a3296f97', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,True,9.1.0,full_decode_m40_b40_kv4096_uniform_tp4,True,npu:5,5,Ascend950PR_957b,1,,bfloat16,decode,False,256,"[16384, 256, 256, 1]",4096,tp4,uniform,40,4096,1,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,2561,3.11.10,1.0,"[1536, 256, 1]",correctness,32,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,20260829,float32,0.09119556747428784,PASS,,decode,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,full_decode_m40_b40_kv4096_uniform,fce31414eb5a8ac9bdacc5c84d0c631fcb415805
full,0.999997615814209,0.0,0.001953125,43.66666793823242,4.818748129764572e-05,0.0,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,40,fce31414eb5a8ac9bdacc5c84d0c631fcb415805,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.999997615814209,0.0,0.001953125,43.66666793823242,4.818748129764572e-05,0.0,"{'prefill': 'a0f459ab03364d6301f91cfad63361c2f296b6215b402ed36c570686a3296f97', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,True,9.1.0,full_decode_m40_b40_kv4096_uniform_tp4_dp2,True,npu:5,5,Ascend950PR_957b,2,,bfloat16,decode,False,256,"[16384, 256, 256, 1]",4096,tp4_dp2,uniform,40,4096,1,4096,28,1,12,56,64,1.0000001192092896,0.0,0.0,0.0,0.0,2561,3.11.10,2.0,"[3072, 256, 1]",correctness,32,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,20260829,float32,0.09119556747428784,PASS,,decode,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,full_decode_m40_b40_kv4096_uniform,fce31414eb5a8ac9bdacc5c84d0c631fcb415805
full,0.9999973773956299,0.0,0.0009765625,66.38129425048828,4.7567009460181e-05,0.0,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,40,fce31414eb5a8ac9bdacc5c84d0c631fcb415805,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999973773956299,0.0,0.0009765625,66.38129425048828,4.7567009460181e-05,0.0,"{'prefill': 'a0f459ab03364d6301f91cfad63361c2f296b6215b402ed36c570686a3296f97', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,True,9.1.0,full_decode_m40_b40_kv4096_uniform_tp4_dp4,True,npu:5,5,Ascend950PR_957b,4,,bfloat16,decode,False,256,"[32768, 256, 512, 1]",4096,tp4_dp4,uniform,40,4096,1,4096,28,2,24,56,64,1.0000001192092896,0.0,0.0,0.0,0.0,2561,3.11.10,4.0,"[6144, 256, 1]",correctness,32,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,20260829,float32,0.09119556747428784,PASS,,decode,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,full_decode_m40_b40_kv4096_uniform,fce31414eb5a8ac9bdacc5c84d0c631fcb415805
swa,0.9999979138374329,0.0,0.001953125,30.625730514526367,0.0001074315732694231,0.0,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,40,fce31414eb5a8ac9bdacc5c84d0c631fcb415805,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999979138374329,0.0,0.001953125,30.625730514526367,0.0001074315732694231,0.0,"{'prefill': 'a0f459ab03364d6301f91cfad63361c2f296b6215b402ed36c570686a3296f97', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,True,9.1.0,swa_decode_m40_b40_kv4096_uniform_tp4,True,npu:5,5,Ascend950PR_957b,1,,bfloat16,decode,False,256,"[16384, 256, 256, 1]",4096,tp4,uniform,40,4096,1,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,321,3.11.10,1.0,"[1536, 256, 1]",correctness,32,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,20260829,float32,0.09119556747428784,PASS,511,decode,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,swa_decode_m40_b40_kv4096_uniform,fce31414eb5a8ac9bdacc5c84d0c631fcb415805
swa,0.9999979138374329,0.0,0.00390625,44.96521759033203,0.00010907105752266943,0.0,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,40,fce31414eb5a8ac9bdacc5c84d0c631fcb415805,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999979138374329,0.0,0.00390625,44.96521759033203,0.00010907105752266943,0.0,"{'prefill': 'a0f459ab03364d6301f91cfad63361c2f296b6215b402ed36c570686a3296f97', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,True,9.1.0,swa_decode_m40_b40_kv4096_uniform_tp4_dp2,True,npu:5,5,Ascend950PR_957b,2,,bfloat16,decode,False,256,"[16384, 256, 256, 1]",4096,tp4_dp2,uniform,40,4096,1,4096,28,1,12,56,64,0.9999998807907104,0.0,0.0,0.0,0.0,321,3.11.10,2.0,"[3072, 256, 1]",correctness,32,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,20260829,float32,0.09119556747428784,PASS,511,decode,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,swa_decode_m40_b40_kv4096_uniform,fce31414eb5a8ac9bdacc5c84d0c631fcb415805
swa,0.9999979138374329,0.0,0.00390625,133.86830139160156,0.00010825494246091694,0.0,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,40,fce31414eb5a8ac9bdacc5c84d0c631fcb415805,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999979138374329,0.0,0.00390625,133.86830139160156,0.00010825494246091694,0.0,"{'prefill': 'a0f459ab03364d6301f91cfad63361c2f296b6215b402ed36c570686a3296f97', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,True,9.1.0,swa_decode_m40_b40_kv4096_uniform_tp4_dp4,True,npu:5,5,Ascend950PR_957b,4,,bfloat16,decode,False,256,"[32768, 256, 512, 1]",4096,tp4_dp4,uniform,40,4096,1,4096,28,2,24,56,64,1.0,0.0,0.0,0.0,0.0,321,3.11.10,4.0,"[6144, 256, 1]",correctness,32,"[4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096, 4096]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,20260829,float32,0.09119556747428784,PASS,511,decode,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,swa_decode_m40_b40_kv4096_uniform,fce31414eb5a8ac9bdacc5c84d0c631fcb415805
full,0.9999973773956299,0.23847492411732674,0.0009765625,46.420841217041016,4.8057867388706654e-05,0.0,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,1,fce31414eb5a8ac9bdacc5c84d0c631fcb415805,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999973773956299,0.28204405680298805,0.0009765625,46.420841217041016,4.8057867388706654e-05,0.0,"{'prefill': 'a0f459ab03364d6301f91cfad63361c2f296b6215b402ed36c570686a3296f97', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,True,9.1.0,full_prefill_dense_m64_b1_kv4096_uniform_tp4,True,npu:5,5,Ascend950PR_957b,1,,bfloat16,prefill,False,256,"[16384, 256, 256, 1]",4096,tp4,uniform,64,,64,4096,28,1,6,56,64,1.0000001192092896,0.0,0.0,0.0,0.0,65,3.11.10,1.0,"[1536, 256, 1]",correctness,32,[4096],[64],1,20260829,float32,0.09119556747428784,PASS,,prefill_dense,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,full_prefill_dense_m64_b1_kv4096_uniform,fce31414eb5a8ac9bdacc5c84d0c631fcb415805
full,0.9999975562095642,0.28402404859662056,0.001953125,74.30278015136719,5.0240487325936556e-05,0.0,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,1,fce31414eb5a8ac9bdacc5c84d0c631fcb415805,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.9999975562095642,0.37115300074219704,0.001953125,74.30278015136719,5.0240487325936556e-05,0.0,"{'prefill': 'a0f459ab03364d6301f91cfad63361c2f296b6215b402ed36c570686a3296f97', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,True,9.1.0,full_prefill_dense_m1024_b1_kv4096_uniform_tp4,True,npu:5,5,Ascend950PR_957b,1,,bfloat16,prefill,False,256,"[16384, 256, 256, 1]",4096,tp4,uniform,1024,,1024,4096,28,1,6,56,64,1.0,0.0,0.0,0.0,0.0,65,3.11.10,1.0,"[1536, 256, 1]",correctness,32,[4096],[1024],1,20260829,float32,0.09119556747428784,PASS,,prefill_dense,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,full_prefill_dense_m1024_b1_kv4096_uniform,fce31414eb5a8ac9bdacc5c84d0c631fcb415805
full,0.999997615814209,0.24543516337871552,0.0009765625,59.05144119262695,4.725973849417642e-05,0.0,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,1,fce31414eb5a8ac9bdacc5c84d0c631fcb415805,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.999997615814209,0.24199485778808594,0.0009765625,59.05144119262695,4.725973849417642e-05,0.0,"{'prefill': 'a0f459ab03364d6301f91cfad63361c2f296b6215b402ed36c570686a3296f97', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,True,9.1.0,full_prefill_dense_m64_b1_kv4096_uniform_tp4_dp2,True,npu:5,5,Ascend950PR_957b,2,,bfloat16,prefill,False,256,"[16384, 256, 256, 1]",4096,tp4_dp2,uniform,64,,64,4096,28,1,12,56,64,1.0,0.0,0.0,0.0,0.0,65,3.11.10,2.0,"[3072, 256, 1]",correctness,32,[4096],[64],1,20260829,float32,0.09119556747428784,PASS,,prefill_dense,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,full_prefill_dense_m64_b1_kv4096_uniform,fce31414eb5a8ac9bdacc5c84d0c631fcb415805
full,0.999997615814209,0.33508334308862686,0.001953125,116.19999694824219,5.037447772338055e-05,0.0,"{'prefill': 'c4166cfe326127daf30bc629493d8b251d8be85f97cda2efa510eab6bc6d3a54', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,1,fce31414eb5a8ac9bdacc5c84d0c631fcb415805,"[64, 1]",64,native_NHD_then_page_head_token_dim_permute,0.999997615814209,0.473950058221817,0.001953125,116.19999694824219,5.037447772338055e-05,0.0,"{'prefill': 'a0f459ab03364d6301f91cfad63361c2f296b6215b402ed36c570686a3296f97', 'decode': 'c47f9bdcfb879eb73723521240a48a9bae99349d094a1fb82563535aabde82ec'}",True,True,9.1.0,full_prefill_dense_m1024_b1_kv4096_uniform_tp4_dp2,True,npu:5,5,Ascend950PR_957b,2,,bfloat16,prefill,False,256,"[16384, 256, 256, 1]",4096,tp4_dp2,uniform,1024,,1024,4096,28,1,12,56,64,0.9999999403953552,0.0,0.0,0.0,0.0,65,3.11.10,2.0,"[3072, 256, 1]",correctness,32,[4096],[1024],1,20260829,float32,0.09119556747428784,PASS,,prefill_dense,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,full_prefill_dense_m1024_b1_kv4096_uniform,fce31414eb5a8ac9bdacc5c84d0c631fcb415805
